"UUID","URL","Dateiname","Kategorie","Titel","Urheber","Entstehungszeitraum ","Koordninaten","Gewählt/Angenommen","Name, Vorname","politische Zuordnung","Stimmberechtigte","Stimmzettel JA","Stimmzettel NEIN","Stimmzettel UNGUELTIG","Stimmzettel LEER","Stimmzettel TOTAL","Thema","Format","Verwertungsrecht","Unternehmen/Publisher"
"8545abca77dd4fef9b28158a4ee8a31f","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/8545abca77dd4fef9b28158a4ee8a31f","Unterl_Wahlen-u-Abstimmungen-Gemeinderatswahlen_19740317.pdf","Wahlunterlage","Erneuerungswahl von 36 Mitgliedern des Gemeinderates","Stadt Uster",17.03.1974,,,"Baumgartner, Josef","CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"8545abca77dd4fef9b28158a4ee8a31f","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/8545abca77dd4fef9b28158a4ee8a31f","Unterl_Wahlen-u-Abstimmungen-Gemeinderatswahlen_19740317.pdf","Wahlunterlage","Erneuerungswahl von 36 Mitgliedern des Gemeinderates","Stadt Uster",17.03.1974,,,"von Büren, Otto","CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"8545abca77dd4fef9b28158a4ee8a31f","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/8545abca77dd4fef9b28158a4ee8a31f","Unterl_Wahlen-u-Abstimmungen-Gemeinderatswahlen_19740317.pdf","Wahlunterlage","Erneuerungswahl von 36 Mitgliedern des Gemeinderates","Stadt Uster",17.03.1974,,,"Frei, Hans","CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"8545abca77dd4fef9b28158a4ee8a31f","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/8545abca77dd4fef9b28158a4ee8a31f","Unterl_Wahlen-u-Abstimmungen-Gemeinderatswahlen_19740317.pdf","Wahlunterlage","Erneuerungswahl von 36 Mitgliedern des Gemeinderates","Stadt Uster",17.03.1974,,,"Güntert, Leonz","CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"8545abca77dd4fef9b28158a4ee8a31f","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/8545abca77dd4fef9b28158a4ee8a31f","Unterl_Wahlen-u-Abstimmungen-Gemeinderatswahlen_19740317.pdf","Wahlunterlage","Erneuerungswahl von 36 Mitgliedern des Gemeinderates","Stadt Uster",17.03.1974,,,"Hardegger, Anton","CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"8545abca77dd4fef9b28158a4ee8a31f","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/8545abca77dd4fef9b28158a4ee8a31f","Unterl_Wahlen-u-Abstimmungen-Gemeinderatswahlen_19740317.pdf","Wahlunterlage","Erneuerungswahl von 36 Mitgliedern des Gemeinderates","Stadt Uster",17.03.1974,,,"Heigl, Franz","CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"8545abca77dd4fef9b28158a4ee8a31f","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/8545abca77dd4fef9b28158a4ee8a31f","Unterl_Wahlen-u-Abstimmungen-Gemeinderatswahlen_19740317.pdf","Wahlunterlage","Erneuerungswahl von 36 Mitgliedern des Gemeinderates","Stadt Uster",17.03.1974,,,"Helbling, Hans","CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"8545abca77dd4fef9b28158a4ee8a31f","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/8545abca77dd4fef9b28158a4ee8a31f","Unterl_Wahlen-u-Abstimmungen-Gemeinderatswahlen_19740317.pdf","Wahlunterlage","Erneuerungswahl von 36 Mitgliedern des Gemeinderates","Stadt Uster",17.03.1974,,,"Dubs, Heinrich","SP - Sozialdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"8545abca77dd4fef9b28158a4ee8a31f","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/8545abca77dd4fef9b28158a4ee8a31f","Unterl_Wahlen-u-Abstimmungen-Gemeinderatswahlen_19740317.pdf","Wahlunterlage","Erneuerungswahl von 36 Mitgliedern des Gemeinderates","Stadt Uster",17.03.1974,,,"Vetterli, Rudolf","SP - Sozialdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"8545abca77dd4fef9b28158a4ee8a31f","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/8545abca77dd4fef9b28158a4ee8a31f","Unterl_Wahlen-u-Abstimmungen-Gemeinderatswahlen_19740317.pdf","Wahlunterlage","Erneuerungswahl von 36 Mitgliedern des Gemeinderates","Stadt Uster",17.03.1974,,,"Wepfer, Theodor","SP - Sozialdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"8545abca77dd4fef9b28158a4ee8a31f","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/8545abca77dd4fef9b28158a4ee8a31f","Unterl_Wahlen-u-Abstimmungen-Gemeinderatswahlen_19740317.pdf","Wahlunterlage","Erneuerungswahl von 36 Mitgliedern des Gemeinderates","Stadt Uster",17.03.1974,,,"Loosli, Albert","SP - Sozialdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
