"uuid";"url";"filename";"title";"author";"date";"coordinates";"address";"location";"topic";"content";"format";"event";"license";"publisher"
"c952596527c24291be553e85eb971527";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/c952596527c24291be553e85eb971527/image";"1895_1896_04_067.jpg";"1895_1896_04_067";"Gujer, Julius";1896;"696972,244927";"Freiestrasse 20";"8610 Uster";"Baugeschichte Schulhäuser";"„22. Februar 1896“. Innenraum mit Theaterbühne in der Turnhalle an der Freiestrasse neben dem Sekundarschulhaus. Aufnahme kurz nach der Vollendung vor der ersten Aufführung. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"627a56cfddf14d909dcdbd72183150a9";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/627a56cfddf14d909dcdbd72183150a9/image";"1895_1896_04_069.jpg";"1895_1896_04_069";"Gujer, Julius";1896;"696932,245288";"Brunnenstrasse 16";"8610 Uster";"Baugeschichte Wohnbauten";"Neubau der Villa Dr. Ritter an der Brunnenstrasse 16. „12. III. 1896“. Ganz im Hintergrund rechts das neu erbaute Spital Uster. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"d188c61c3b6a4411bbdfd20d2161e21f";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/d188c61c3b6a4411bbdfd20d2161e21f/image";"1895_1896_04_073.jpg";"1895_1896_04_073";"Gujer, Julius";1896;"696911,244837";"Florastrasse 24";"8610 Uster";"Baugeschichte Wohnbauten";"Aufnahme eines nicht mehr stehenden Sattelflarzes an der Florastrasse direkt unterhalb der Dorfbadi. Die Häuser rechts sind die noch stehenden Florastrasse 41 und 45 ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e6c6c3acf529434c8db7a5fa50c54541";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e6c6c3acf529434c8db7a5fa50c54541/image";"1895_1896_04_077.jpg";"1895_1896_04_077";"Gujer, Julius";1896;"696895,244957";"Imkerstrasse 5";"8610 Uster";"Baugeschichte Industriebauten";"Druckerei Weilenmann an der Imkerstrasse 5 von der Freiestrasse aus betrachtet. Das kleine Holzhäuschen vor dem Wohnhaus ist ein Bienenhaus. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"a3138442d78341f798b8188ee830c64f";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/a3138442d78341f798b8188ee830c64f/image";"1895_1896_04_078.jpg";"1895_1896_04_078";"Gujer, Julius";1896;"696686,245150";"Poststrasse 2";"8610 Uster";"Baugeschichte Wohnbauten";"Alte Post an der Poststrasse 2 mit Postkutsche. An der Poststrasse anschliessend das Restaurant „Post“ und die inzwischen abgerissenen Poststrasse 6 und 1 ehemals Gemeindekanzlei und Apotheke. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"a06fd0468b35483888d42132457eb0a5";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/a06fd0468b35483888d42132457eb0a5/image";"1895_1896_04_086.jpg";"1895_1896_04_086";"Gujer, Julius";1896;"696852,244894";"Florastrasse 35";"8610 Uster";"Baugeschichte Wohnbauten";"„Aug. 1891“. Haus Florastrasse 35 ehemaliges Restaurant Frohsinn mit Blick in die Imkerstrasse. Rechts Imkerstrasse 3. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"2fb81edcce8e4e39b98e32b8217665c1";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/2fb81edcce8e4e39b98e32b8217665c1/image";"1895_1896_04_087.jpg";"1895_1896_04_087";"Gujer, Julius";1896;"696475,244761";"Schulweg 6";"8610 Uster";"Baugeschichte Schulhäuser";"Schulhaus Dorf am Schulweg 6. Am Bildrand rechts „Untere Farb“. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"0feb284b49bf4059827bdc12858f5e66";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/0feb284b49bf4059827bdc12858f5e66/image";"1895_1896_04_093.jpg";"1895_1896_04_093";"Gujer, Julius";1896;"696845,244866";"Florastrasse 18";"8610 Uster";"Baugeschichte Wohnbauten";"Aufnahmen vom Hinterhof der Villa Grunholzer an der Florastrasse 18. In der rechten Aufnahme erkennt man im Hintegrund das Wacshhaus. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"88529d32441a40f8936e94f2f2b97c84";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/88529d32441a40f8936e94f2f2b97c84/image";"1895_1896_04_094.jpg";"1895_1896_04_094";"Gujer, Julius";1896;"696870,244881";"Florastrasse 37";"8610 Uster";"Baugeschichte Wohnbauten";"Von Hauseinfahrt Villa Grunholzer an der Florastrasse 18 auf die Imkerstrasse. Links Florastrasse 35, rechts Florastrasse 37. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"b980eb46efd04f1da8e934bad45df518";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/b980eb46efd04f1da8e934bad45df518/image";"1897_1899_05_001.jpg";"1897_1899_05_001";"Gujer, Julius";1897;;;"8610 Uster";"Baugeschichte Stadtraum";"Panoramablick auf Uster südlich vom Weidli aufgenommen. Am rechten Rand das Spital. Links katholische Kirche. Dahinter die Brauerei. Das Volksbankgebäude an der Bankstrasse 5 scheint noch in Bau oder gerade vollendet zu sein. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"eea8664cc28b40c1a80c65a8a4edec48";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/eea8664cc28b40c1a80c65a8a4edec48/image";"1897_1899_05_002.jpg";"1897_1899_05_002";"Gujer, Julius";1897;"697059,245196";"Asylstrasse 10";"8610 Uster";"Baugeschichte Industriebauten";"„Electrische Centrale 3. Mai 1897“. Bauabsteckungen an der Asylstrasse für das Elektrizitätswerk. Das Haus links scheint das Pfarrhaus an der Neuwiesenstrasse 19 zu sein. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"789333e220554e868640944def69b21d";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/789333e220554e868640944def69b21d/image";"1897_1899_05_006.jpg";"1897_1899_05_006";"Gujer, Julius";1897;"697059,245196";"Asylstrasse 10";"8610 Uster";"Baugeschichte Industriebauten";"Bauaushub für die „Electrische Centrale am 12. April 1897“. Links das Pfarrhaus, in der Mitte, halb von der kath. Kirche verdeckt die Seidenstickerei an der Kanzleistrasse 4. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"b4ed529f0a484d2c9eadc1a3a2f3d58e";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/b4ed529f0a484d2c9eadc1a3a2f3d58e/image";"1897_1899_05_016.jpg";"1897_1899_05_016";"Gujer, Julius";1897;"697059,245196";"Asylstrasse 10";"8610 Uster";"Baugeschichte Industriebauten";"Aufmauerung des Elektrizitätswerkes. Im Hintergund Brunnenstrasse 16 und 17. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"ef66fecec01046caa762e41cc45d1895";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/ef66fecec01046caa762e41cc45d1895/image";"1897_1899_05_018.jpg";"1897_1899_05_018";"Gujer, Julius";1897;"697059,245196";"Asylstrasse 10";"8610 Uster";"Baugeschichte Industriebauten";"Fertiggestelltes Elektrizitätswerk mit Schopf in Richtung Brunnenstrasse. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"708b7b6621e8437c913a9645a6a79569";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/708b7b6621e8437c913a9645a6a79569/image";"1897_1899_05_020.jpg";"1897_1899_05_020";"Gujer, Julius";1897;"697059,245196";"Asylstrasse 10";"8610 Uster";"Baugeschichte Industriebauten";"„Electrische Centrale in Uster“ von der Asylstrasse aus. Seitlich davor ein elektrischer Kandelaber mit Volutenverzierung. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e610601eef09499b922a2e473f5c3a1a";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e610601eef09499b922a2e473f5c3a1a/image";"1897_1899_05_025.jpg";"1897_1899_05_025";"Gujer, Julius";1897;"696872,244632";"Brauereistrasse 15";"8610 Uster";"Baugeschichte Industriebauten";"Brauereigebäude. Das Brauhaus noch ohne Villa aber mit der zinnenbekrönten Dachbekranzung die heute leider fehlt. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"56c761130acb450fb2b40b175844a06a";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/56c761130acb450fb2b40b175844a06a/image";"1897_1899_05_031.jpg";"1897_1899_05_031";"Gujer, Julius";"1897-1899";"696433,244916";"Seestrasse 4";"8610 Uster";"Baugeschichte Stadtraum";"Blick auf Burg und Kirche. Davor das gedeckte Brügglein und die „Untere Farb“ (rechts). Aufnahme von der Püntwiese aus. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"786007ea95704864884c6cec03a1277d";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/786007ea95704864884c6cec03a1277d/image";"1897_1899_05_037.jpg";"1897_1899_05_037";"Gujer, Julius";"1897-1899";"696921,244801";"Florastrasse 22";"8610 Uster";"Baugeschichte Industriebauten";"Szene aus der Dorfbadi an der Florastrasse.";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"034206a92bdc46cf9b9ae65f5027cd5f";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/034206a92bdc46cf9b9ae65f5027cd5f/image";"1897_1899_05_043.jpg";"1897_1899_05_043";"Gujer, Julius";"1897-1899";"697106,244770";"Florastrasse 34";"8610 Uster";"Baugeschichte Schulhäuser";"Klassenbild vor der als Sekundarschule genutzten Florastrasse 34. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"abaeecc8eaf34b4e881da5833a249828";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/abaeecc8eaf34b4e881da5833a249828/image";"1897_1899_05_050.jpg";"1897_1899_05_050";"Gujer, Julius";"1897-1899";"696574,245032";"Poststrasse 20";"8610 Uster";"Baugeschichte Wohnbauten";"Haus Poststrasse 20, heute Restaurant Molino vor dem Umbau. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"da27a3a70b1e435183e4890c1b30dfef";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/da27a3a70b1e435183e4890c1b30dfef/image";"1900_06_001.jpg";"1900_06_001";"Gujer, Julius";1900;"696845,244866";"Florastrasse 18";"8610 Uster";"Baugeschichte Wohnbauten";"Im Garten der Villa Grunholzer an der Florastrasse 18. Im Hintergund der Schopf, bzw. das Waschhaus. Zwei Männer posieren an einem Laufbrunnen.";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"670b25b814164dd3bbbf2dbbcf881904";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/670b25b814164dd3bbbf2dbbcf881904/image";"1900_06_002.jpg";"1900_06_002";"Gujer, Julius";1900;"696845,244866";"Florastrasse 18";"8610 Uster";"Baugeschichte Wohnbauten";"Im Garten hinter der Villa Grunholzer an der Florastrasse 18. Verwandtenbesuch am Gartentisch mit den beiden Gujermädchen.";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"43ec62911ab748be9bd404b406cc5602";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/43ec62911ab748be9bd404b406cc5602/image";"1900_06_008.jpg";"1900_06_008";"Gujer, Julius";1900;"697035,245074";"Neuwiesenstrasse 17";"8610 Uster";"Baugeschichte Kirchen";"Kath. Kirche mit Pfarrhaus. Ganz rechts ist noch die ehemalige Seidenstickerei an der Kanzleistrasse 4 zu erkennen. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"99610a9caf5745bb9823400f366502f4";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/99610a9caf5745bb9823400f366502f4/image";"1900_06_009.jpg";"1900_06_009";"Gujer, Julius";1900;"696705,244906";"Florastrasse 2";"8610 Uster";"Baugeschichte Wohnbauten";"„Sternenplatz“. Links Hotel Sternen. Rechts Florastrasse 2. Das Haus mit dem Säulenportikus in der Mitte ist Florastrasse 10. Das davor Nr. 4. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"ce532a7bb91c4500a04b005ae5a5aeca";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/ce532a7bb91c4500a04b005ae5a5aeca/image";"1900_06_010.jpg";"1900_06_010";"Gujer, Julius";1900;"694301,247602";"Bluetmatt";"8606 Nänikon";"Denkmal";"„Denkmal in Nänikon“ an der Blutbuche.";"jpeg";"Ausflug zum Blutbuchendenkmal in Nänikon";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"903d78f311f341bc9c33d2db1ca544a4";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/903d78f311f341bc9c33d2db1ca544a4/image";"1900_06_011.jpg";"1900_06_011";"Gujer, Julius";1900;"693435,246756";"Schloss";"8606 Greifensee";"Baugeschichte Wohnbauten";"„Schloss Greifensee“.";"jpeg";"Ausflug nach Greifensee";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"f6ce861a4175400488b4a96e45a9f920";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/f6ce861a4175400488b4a96e45a9f920/image";"1900_06_012.jpg";"1900_06_012";"Gujer, Julius";1900;"694301,247602";"Bluetmatt";"8606 Nänikon";"Denkmal";"Denkmal mit Kindern in Nänikon.";"jpeg";"Ausflug zum Blutbuchendenkmal in Nänikon";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"7511d6143ce64e6f81a31f47af897f58";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/7511d6143ce64e6f81a31f47af897f58/image";"1900_06_014.jpg";"1900_06_014";"Gujer, Julius";1900;"696970,245091";"Neuwiesenstrasse 10";"8610 Uster";"Baugeschichte Industriebauten";"Neuwiesenstrasse 10, Sitz der Firma Zellweger. Links am Rand Villa Elektra. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"7a782cacfc8f46078791d85795e2b713";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/7a782cacfc8f46078791d85795e2b713/image";"1900_06_016.jpg";"1900_06_016";"Gujer, Julius";1900;"696781,245094";"Bahnhofstrasse 3";"8610 Uster";"Baugeschichte Wohnbauten";"Bahnhofplatz mit Blick auf Hotel Usterhof rechts und Bahnhofstrasse 3 links. Ganz links ist noch die Bahn- hofstrasse 1 zu erkennen. Ganz rechts Bankstrasse 1 vor Brand und Umbau. Man beachte die elektrische Stras- senleuchte in der Mitte über dem Jungen mit dem Korb. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"d736b3d3bec44f148184015d8771298f";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/d736b3d3bec44f148184015d8771298f/image";"1900_06_018.jpg";"1900_06_018";"Gujer, Julius";1900;"702283,246142";"Römisches Kastell";"8330 Pfäffikon";;"Besuch auf dem Kastell Irgenhausen bei Pfäffikon. ";"jpeg";"Ausflug nach Pfäffikon";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"ad316bbe663f4932b6a338657bf20c92";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/ad316bbe663f4932b6a338657bf20c92/image";"1900_06_019.jpg";"1900_06_019";"Gujer, Julius";1900;"702283,246142";"Römisches Kastell";"8330 Pfäffikon";;"Besuch auf dem Kastell Irgenhausen bei Pfäffikon. ";"jpeg";"Ausflug nach Pfäffikon";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"3a9aabb3eb4343ab9d6ce65138cbbd33";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/3a9aabb3eb4343ab9d6ce65138cbbd33/image";"1900_06_020.jpg";"1900_06_020";"Gujer, Julius";1900;"702283,246142";"Römisches Kastell";"8330 Pfäffikon";;"Besuch auf dem Kastell Irgenhausen bei Pfäffikon. ";"jpeg";"Ausflug nach Pfäffikon";"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"cb30672c54684d37aa08a7f09fddff96";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/cb30672c54684d37aa08a7f09fddff96/image";"1900_06_025.jpg";"1900_06_025";"Gujer, Julius";1900;"696574,245032";"Poststrasse 20";"8610 Uster";"Baugeschichte Stadtraum";"Blick von Zürichstrasse auf Kreuzung von Zürichstrasse und Post/Niederusterstrasse. Rechts Poststrasse 20 nach dem Umbau. Bild auf 1900/1901 datierbar. (Heute Restaurant Molino, frühere Schmiedstube). ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"c779c3793397461d8ff1fe6931eddd96";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/c779c3793397461d8ff1fe6931eddd96/image";"1900_06_026.jpg";"1900_06_026";"Gujer, Julius";1900;"696980,244970";"Freiestrasse 21";"8610 Uster";"Baugeschichte Wohnbauten";"Blick in die Kanzleistrasse auf die kath. Kirche. Haus vorne ist Freiestrasse 21. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"d071d70a668041159c96a252cd4211e5";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/d071d70a668041159c96a252cd4211e5/image";"1900_06_028.jpg";"1900_06_028";"Gujer, Julius";1900;"696730,245124";"Bankstrasse 3";"8610 Uster";"Baugeschichte Stadtraum";"Festumzug der Schützen auf dem Bahnhofplatz. Kant. Schützenfest im Jahr 1900 in Uster";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"4b7777f0a7e447208123b6df8f9ae92e";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/4b7777f0a7e447208123b6df8f9ae92e/image";"1900_06_034.jpg";"1900_06_034";"Gujer, Julius";1900;"696845,244866";"Florastrasse 18";"8610 Uster";"Baugeschichte Wohnbauten";"Kutsche auf dem Parkplatz hinter der Villa Grunholzer an der Florastrasse 18. Hinten Schopf, bzw. Waschhaus. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"10c65b8e20254e9293421e64aa5fd60c";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/10c65b8e20254e9293421e64aa5fd60c/image";"1900_06_035.jpg";"1900_06_035";"Gujer, Julius";1900;"696661,244847";"Zentralstrasse 4, 8";"8610 Uster";"Baugeschichte Stadtraum";"Blick vom Kirchhügel oder Kirchturm auf Uster gen Bahnhof. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"ffa76747008f41d69a2d699025782662";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/ffa76747008f41d69a2d699025782662/image";"1900_06_036.jpg";"1900_06_036";"Gujer, Julius";1900;"696705,244906";"Florastrasse 2";"8610 Uster";"Baugeschichte Stadtraum";"Strassenszene auf der Florastrasse mit Blick auf Sternenplatz. Das Haus im Hintergrund ist die Florastrasse 2. Rechts ein Stück hinter dem Brunnen mündet die Braschlergasse. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"d417a38174e0472a87e13a1bfacb6fb9";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/d417a38174e0472a87e13a1bfacb6fb9/image";"1900_06_038.jpg";"1900_06_038";"Gujer, Julius";1900;"696447,244628";"Apothekerstrasse 18";"8610 Uster";"Baugeschichte Stadtraum";"Blick von der Kirche nach Niederuster. Unten rechts steht das heutige Kirchgemeindehaus Kreuz. Links davon mit dem Mansardendach und Erker Talackerstrasse 1, der Dachfirst darüber, Talackerstrasse 2 und darüber wiederum Apothekerstrasse 18. Der Flarz rechts daneben an Stelle der Zimikerstrasse 1 existiert heute nicht mehr. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"28c97f3badbe416d8d56cdfd25dc4ba4";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/28c97f3badbe416d8d56cdfd25dc4ba4/image";"1900_06_039.jpg";"1900_06_039";"Gujer, Julius";1900;"696692,244872";"Zentralstrasse 5";"8610 Uster";"Baugeschichte Stadtraum";"Zentralstrasse. Links hinter dem Baum der sog. „Inselhof“ an der Zentralstrasse 4, 8. Das rechts in den Strassenraum regende Haus ist die ehemalige Kantonaalbank an der Zentralstrasse 5. Geradeaus Zentralstrasse 2. ";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
"74a4634e20a04917addb001f7dc89c7b";"https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/74a4634e20a04917addb001f7dc89c7b/image";"1900_06_042.jpg";"1900_06_042";"Gujer, Julius";1900;"696661,244847";"Zentralstrasse 4, 8";"8610 Uster";"Baugeschichte Stadtraum";"Blick vom Kirchhügel oder Kirchturm auf Uster gen Bahnhof. Im Bildmitelpunkt sog. ""Inselhof"" Zentralstrasse 4, 8";"jpeg";;"https://creativecommons.org/publicdomain/zero/1.0/deed.de";"Stadtarchiv Uster, (ISIL: CH-000629-9) "
